"Ron van der Meyden","DP120102489","The University of New South Wales","Systems with concurrent streams of activity are ubiquitous in computer hardware and software …","330,000","2012","Discovery Projects"
"Xuemin Lin","DP120104168","The University of New South Wales","The project aims to develop novel, advanced techniques to rank complex objects in a …","350,000","2012","Discovery Projects"
"Jiankun Hu","LP120100595","The University of New South Wales","Fingerprints captured from a crime scene are often partial and poor quality which makes it …","145,000","2012","Linkage Projects"
"Xuemin Lin","DP110102937","The University of New South Wales","The project aims to develop advanced search technology to support large-scale graph applications. …","210,000","2011","Discovery Projects"
"Sanjay Jha","DP110104344","The University of New South Wales","Airborne sensing technology is ideally suited to Australian geography and can be highly effective …","332,384","2011","Discovery Projects"
"Ying Zhang","DP110104880","The University of New South Wales","This project aims to develop effective and efficient algorithms to analyse large scale multi-valued …","260,692","2011","Discovery Projects"
"Catherine Greenhill","DP190100977","The University of New South Wales","This project aims to better understand the structure and properties of very large hypergraphs of …","420,000","2019","Discovery Projects"
"Maté Biro","DP180102458","The University of New South Wales","This project aims to develop a novel computational platform, based on mathematical, statistical and …","387,834","2018","Discovery Projects"
"Majid Ebrahimi Warkiani","DP180103003","The University of New South Wales","This project aims to produce microfluidic devices suitable for high-throughput cell sorting and …","373,136","2018","Discovery Projects"
"Sridevan Parameswaran","DP180104188","The University of New South Wales","This project aims to design, implement and verify the first ever fully comprehensive countermeasure …","382,816","2018","Discovery Projects"
"Ruhul Sarker","DP170102416","The University of New South Wales","This project aims to develop an algorithmic framework for reactive planning under unknown …","360,500","2017","Discovery Projects"
"Majid Ebrahimi Warkiani","DP170103704","The University of New South Wales","This project aims to understand particle focusing in inertial microfluidic systems to design …","288,500","2017","Discovery Projects"
"Hussein Abbass","DP160102037","The University of New South Wales","This project aims to deliver smart interactive simulation environments in which users and …","560,000","2016","Discovery Projects"
"Jinhong Yuan","DP160104566","The University of New South Wales","This project aims to develop innovative large-scale antenna array communication techniques to …","530,000","2016","Discovery Projects"
"Elizabeth Chang","LP160100080","The University of New South Wales","This project aims to realize green logistics by researching how to run diesel-powered heavy-duty …","270,198","2016","Linkage Projects"
"Branko Celler","LP160101202","The University of New South Wales","This project aims to reduce unscheduled admissions to hospital, by developing statistical models of …","270,000","2016","Linkage Projects"
"Abdallah Saffidine","DE150101351","The University of New South Wales","Constructing rational agents for general dynamic decision problems is a long-standing open …","315,000","2015","Discovery Early Career Researcher Award"
"Michael Thielscher","DP150103034","The University of New South Wales","Robotic systems are becoming increasingly more sophisticated and prevalent. Developing complex and …","419,900","2015","Discovery Projects"
"Vijay Sivaraman","LP150100666","The University of New South Wales","The aim of this project is to develop novel frameworks and algorithms that improve video streaming …","299,000","2015","Linkage Projects"
"Elizabeth Chang","LP150101058","The University of New South Wales","This project aims to investigate and develop techniques to improve customer relationship management …","219,000","2015","Linkage Projects"
"Serge Gaspers","FT140100048","The University of New South Wales","When solving computational problems, algorithms usually access only the data that is absolutely …","711,489","2014","ARC Future Fellowships"
"Michael Thielscher","DP120102023","The University of New South Wales","This project will develop an artificial intelligence system that you can tell the rules of any new …","321,619","2012","Discovery Projects"
"Michael Thielscher","DP120102144","The University of New South Wales","While robots have come a long way they are still hampered by processing and data storage …","335,000","2012","Discovery Projects"
"Jingling Xue","DP110104628","The University of New South Wales","Efficient management of explicitly managed memory hierarchies is essential, making a difference …","390,000","2011","Discovery Projects"
"Hussein Abbass","LP110100488","The University of New South Wales","Air-traffic demand is constantly rising, and Australia is responsible for the management of 11 per …","315,000","2011","Linkage Projects"
"Serge Gaspers","DE120101761","The University of New South Wales","By analysing how theoretically intractable problems are solved in practice by highly optimised …","375,000","2012","Discovery Early Career Researcher Award"
"Tao Yang","DE150100636","The University of New South Wales","Inter-user interference is becoming the dominant bottleneck in state-of-the-art wireless networks. …","375,000","2015","Discovery Early Career Researcher Award"
"Vijay Sivaraman","DP150100564","The University of New South Wales","The aim of this project is to develop new methods to secure the data and context associated with …","322,800","2015","Discovery Projects"
"Ruhul Sarker","DP150102583","The University of New South Wales","The purpose of this project is to develop an intelligent framework for the robust configuration of …","236,700","2015","Discovery Projects"
"Hussein Abbass","DP140102590","The University of New South Wales","Computational red teaming concerns the design of computational models to role play intelligent …","399,178","2014","Discovery Projects"
"Guan Yeoh","LP140100121","The University of New South Wales","Predictive fire models are increasingly being considered to analyse fire events. Nevertheless, the …","134,000","2014","Linkage Projects"
"Claude Sammut","DP130102351","The University of New South Wales","This project will give a robot the ability to learn how to interact with its environment, using …","378,000","2013","Discovery Projects"
"Guan Yeoh","LP130100927","The University of New South Wales","A robust model comprising pyrolysis of polymeric material coupled with gas combustion will be …","120,000","2013","Linkage Projects"
"Jinhong Yuan","DP120102607","The University of New South Wales","This project will develop innovative new security techniques for wireless networks. The novel …","300,000","2012","Discovery Projects"
"Sridevan Parameswaran","DP120104158","The University of New South Wales","This project will create methods and circuits to reduce power consumption of embedded systems …","280,000","2012","Discovery Projects"
"Tapabrata Ray","FT120100228","The University of New South Wales","This project will aim to develop a number of novel and computationally efficient schemes to deal …","539,768","2012","ARC Future Fellowships"
"Jinhong Yuan","DP110104995","The University of New South Wales","This project is proposed to develop novel wireless communication/networking design theory and …","240,000","2011","Discovery Projects"
"Igor Shparlinski","DP170100786","The University of New South Wales","This project aims to combine additive combinatorics and algebraic geometry and apply them to the …","345,000","2017","Discovery Projects"
"Alison Lennon","DP170103219","The University of New South Wales","This project aims to design electrochemical capacitors that can provide self-sustaining power for …","270,000","2017","Discovery Projects"
"Patrick Finnegan","DP120104675","The University of New South Wales","The research could help transform the ability of Australian industry to design software systems and …","300,000","2012","Discovery Projects"
"Sridevan Parameswaran","DP150103866","The University of New South Wales","The processing speed, cost and flexibility requirements of future satellite-based applications …","340,300","2015","Discovery Projects"
"Catherine Greenhill","DP140101519","The University of New South Wales","Random discrete structures are used in countless applications across science for modelling complex …","385,000","2014","Discovery Projects"
"Linlin Ge","DP130101694","The University of New South Wales","The Earth's surface is changing all the time, both slowly and dramatically, due to activities such …","330,000","2013","Discovery Projects"
"Diana Marculescu","FT130101941","The University of New South Wales","Green computing must provide sustainable processing capabilities with high energy efficiency (lower …","868,144","2013","ARC Future Fellowships"
"Joanne Callen","DP120100297","The University of New South Wales","In many industries poor communication has a major impact on safety; in health, missed test results …","260,000","2012","Discovery Projects"
"Catherine Bridge","LP120100395","The University of New South Wales","This project aims to establish the design fundamentals needed for the development of more flexible, …","446,000","2012","Linkage Projects"
"Johanna Westbrook","LP120200814","The University of New South Wales","This research will deliver a new evaluation model for assessing how best to use information …","320,000","2012","Linkage Projects"
"Dipanjan Sen","LP110100613","The University of New South Wales","This project proposes to use a physiologically motivated computational model of the cochlea, which …","209,319","2011","Linkage Projects"
